algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu2_desktop_uc5;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;1;13.3495;13.46;6776;4560690;
cpp-mtu2_desktop_uc5;saw_n50000wmin5000-7-s930328241c581344.ukp;1;0.0181573;0.17;4976;581575;
cpp-mtu1_desktop_uc5;hi_n10000-44-s539788685c80958891.ukp;1;;999.00;3680;;
cpp-mtu1_desktop_uc5;hi_n20000-8-s67683560c88368892.ukp;1;;999.00;4328;;
fmtu1_desktop_uc5;hi_n5000-41-s262685617c6678450.ukp;1;;999.00;3248;;
cpp-mtu1_desktop_uc5;hi_n5000-36-s442208726c8093966.ukp;1;;999.00;3492;;
cpp-mtu1_desktop_uc5;hi_n20000-47-s442730424c7402537.ukp;1;;999.00;4340;;
cpp-mtu1_desktop_uc5;ss2_wmin50000wmax1000000n10000-0-s827183242c6721457.ukp;1;0.0188059;0.06;3856;6721457;
cpp-mtu1_desktop_uc5;hi_n5000-49-s147981886c5197266.ukp;1;;999.00;3488;;
fmtu1_desktop_uc5;hi_n10000-4-s182130978c48752651.ukp;1;;999.00;3360;;
