algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu1;hi_n50000-18-s575639252c15725846.ukp;1;;1800.00;5912;;
cpp-mtu2;hi_n50000-18-s575639252c15725846.ukp;1;;1800.00;4656;;
cpp-mtu1;hi_n50000-19-s808826180c41622293.ukp;1;;1800.00;5932;;
cpp-mtu2;hi_n50000-19-s808826180c41622293.ukp;1;;1800.00;4776;;
cpp-mtu1;hi_n50000-1-s594914841c53791268.ukp;1;;1800.00;5860;;
cpp-mtu2;hi_n50000-1-s594914841c53791268.ukp;1;;1800.00;4912;;
cpp-mtu1;hi_n50000-20-s742053853c54992286.ukp;1;;1800.00;5840;;
cpp-mtu2;hi_n50000-20-s742053853c54992286.ukp;1;;1800.00;4756;;
cpp-mtu1;hi_n50000-21-s669712253c19149666.ukp;1;;1800.00;5952;;
cpp-mtu2;hi_n50000-21-s669712253c19149666.ukp;1;;1800.00;4780;;
cpp-mtu1;hi_n50000-22-s434860255c25572452.ukp;1;;1800.00;6012;;
cpp-mtu2;hi_n50000-22-s434860255c25572452.ukp;1;;1800.00;4832;;
cpp-mtu1;hi_n50000-23-s605460062c35373194.ukp;1;;1800.00;5920;;
cpp-mtu2;hi_n50000-23-s605460062c35373194.ukp;1;;1800.00;4848;;
cpp-mtu1;hi_n50000-24-s320356631c94209554.ukp;1;;1800.00;5872;;
cpp-mtu2;hi_n50000-24-s320356631c94209554.ukp;1;;1800.00;4756;;
cpp-mtu1;hi_n50000-25-s199811851c19155432.ukp;1;;1800.00;5912;;
cpp-mtu2;hi_n50000-25-s199811851c19155432.ukp;1;;1800.00;4784;;
cpp-mtu1;hi_n50000-26-s90924128c31212485.ukp;1;;1800.00;5920;;
cpp-mtu2;hi_n50000-26-s90924128c31212485.ukp;1;;1800.00;4756;;
cpp-mtu1;hi_n50000-27-s532584774c87763824.ukp;1;;1800.00;5848;;
cpp-mtu2;hi_n50000-27-s532584774c87763824.ukp;1;;1800.00;4852;;
cpp-mtu1;hi_n50000-28-s882501307c87480129.ukp;1;;1800.00;5948;;
cpp-mtu2;hi_n50000-28-s882501307c87480129.ukp;1;;1800.00;4720;;
cpp-mtu1;hi_n50000-29-s443600954c83030003.ukp;1;;1800.00;5844;;
