algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;nsds2_n20000wmin20000-4-s135458708c1496815.ukp;1;0.814143;0.85;27236;1885232;
mgreendp;nsds2_n20000wmin20000-5-s999292130c1450970.ukp;1;0.764484;0.81;26436;1814060;
mgreendp;nsds2_n20000wmin20000-6-s351997719c1967033.ukp;1;1.03113;1.08;34616;2497802;
mgreendp;nsds2_n20000wmin20000-7-s451986827c1874407.ukp;1;0.992954;1.03;33176;2366407;
mgreendp;nsds2_n20000wmin20000-8-s855531081c1974905.ukp;1;0.513015;0.56;34700;2496031;
mgreendp;nsds2_n20000wmin20000-9-s684448574c1154184.ukp;1;0.6599;0.70;21940;1450131;
mgreendp;nsds2_n20000wmin50000-0-s155213243c1302296.ukp;1;0.675602;0.72;23748;1669053;
mgreendp;nsds2_n20000wmin50000-10-s260379653c1619961.ukp;1;0.902348;0.95;28900;2069703;
mgreendp;nsds2_n20000wmin50000-11-s577782098c1816375.ukp;1;1.01159;1.05;32112;2341478;
mgreendp;nsds2_n20000wmin50000-12-s774727805c1128316.ukp;1;0.443616;0.49;21292;1438367;
mgreendp;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;1;0.844569;0.89;29288;2106506;
mgreendp;nsds2_n20000wmin50000-14-s577520629c1757564.ukp;1;0.896162;0.94;31068;2237483;
mgreendp;nsds2_n20000wmin50000-15-s161344243c1048427.ukp;1;0.634591;0.68;20028;1343116;
mgreendp;nsds2_n20000wmin50000-16-s908468142c1790699.ukp;1;0.896975;0.94;31712;2302699;
mgreendp;nsds2_n20000wmin50000-17-s414892754c1072316.ukp;1;0.625598;0.67;20260;1369353;
mgreendp;nsds2_n20000wmin50000-18-s364656855c1288769.ukp;1;0.704914;0.75;23668;1640815;
mgreendp;nsds2_n20000wmin50000-19-s618866736c1081259.ukp;1;0.471256;0.52;20656;1375802;
mgreendp;nsds2_n20000wmin50000-1-s720843886c1817994.ukp;1;0.898862;0.94;32040;2335425;
mgreendp;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;1;0.712124;0.76;25012;1765896;
mgreendp;nsds2_n20000wmin50000-3-s603562343c1262362.ukp;1;0.650763;0.69;23464;1605500;
mgreendp;nsds2_n20000wmin50000-4-s135458708c1411727.ukp;1;0.85756;0.90;25596;1815354;
mgreendp;nsds2_n20000wmin50000-5-s999292130c1905302.ukp;1;0.844421;0.89;33432;2435710;
mgreendp;nsds2_n20000wmin50000-6-s351997719c1411906.ukp;1;1.00908;1.05;25644;1828906;
mgreendp;nsds2_n20000wmin50000-7-s451986827c1701716.ukp;1;1.03843;1.08;30352;2192650;
mgreendp;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;1;1.0486;1.09;26516;1878777;
mgreendp;nsds2_n20000wmin50000-9-s684448574c1544915.ukp;1;0.78857;0.83;27768;1986391;
mgreendp;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;1;6.26673;6.37;34896;5785685;
mgreendp;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;1;5.94081;6.05;34504;5659819;
mgreendp;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;1;6.21174;6.31;31828;5192016;
mgreendp;nsds2_n50000wmin20000-12-s774727805c1737310.ukp;1;5.92242;6.03;32096;5266508;
mgreendp;nsds2_n50000wmin20000-13-s273864349c1759284.ukp;1;5.70899;5.81;32380;5309486;
mgreendp;nsds2_n50000wmin20000-14-s577520629c1493710.ukp;1;5.3548;5.45;28292;4507855;
mgreendp;nsds2_n50000wmin20000-15-s161344243c1346441.ukp;1;5.07229;5.18;25928;4047634;
mgreendp;nsds2_n50000wmin20000-16-s908468142c1516079.ukp;1;6.17571;6.28;28500;4576635;
mgreendp;nsds2_n50000wmin20000-17-s414892754c1296479.ukp;1;4.89473;5.00;25184;3906383;
mgreendp;nsds2_n50000wmin20000-18-s364656855c1564883.ukp;1;5.7352;5.83;29348;4713341;
mgreendp;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;1;5.27661;5.38;28028;4420307;
mgreendp;nsds2_n50000wmin20000-1-s720843886c1219357.ukp;1;4.5549;4.65;23744;3671202;
mgreendp;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;1;5.3541;5.45;27708;4387033;
mgreendp;nsds2_n50000wmin20000-3-s603562343c1357468.ukp;1;4.8617;4.96;26116;4091479;
mgreendp;nsds2_n50000wmin20000-4-s135458708c1922678.ukp;1;5.77539;5.87;34952;5809649;
mgreendp;nsds2_n50000wmin20000-5-s999292130c1645290.ukp;1;5.27217;5.37;30508;4974999;
mgreendp;nsds2_n50000wmin20000-6-s351997719c1668209.ukp;1;5.72754;5.83;31152;5036221;
mgreendp;nsds2_n50000wmin20000-7-s451986827c1683740.ukp;1;5.511;5.61;31316;5088917;
mgreendp;nsds2_n50000wmin20000-8-s855531081c1791319.ukp;1;6.45265;6.55;32940;5409208;
mgreendp;nsds2_n50000wmin20000-9-s684448574c1772748.ukp;1;6.13143;6.23;32576;5370245;
mgreendp;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;1;2.80278;2.90;21436;3186893;
mgreendp;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;1;4.21705;4.32;28636;4560690;
mgreendp;nsds2_n50000wmin50000-11-s577782098c1211849.ukp;1;3.59999;3.70;23524;3607834;
mgreendp;nsds2_n50000wmin50000-12-s774727805c1638836.ukp;1;4.4978;4.60;30364;4959578;
mgreendp;nsds2_n50000wmin50000-13-s273864349c1970782.ukp;1;4.32784;4.42;35872;5989405;
mgreendp;nsds2_n50000wmin50000-14-s577520629c1811012.ukp;1;4.74953;4.85;33108;5490122;
mgreendp;nsds2_n50000wmin50000-15-s161344243c1096797.ukp;1;2.61256;2.72;21840;3240873;
mgreendp;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;1;5.36089;5.47;35324;5945352;
mgreendp;nsds2_n50000wmin50000-17-s414892754c1268196.ukp;1;3.37882;3.47;24656;3788329;
mgreendp;nsds2_n50000wmin50000-18-s364656855c1491886.ukp;1;4.33336;4.44;27996;4477572;
mgreendp;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;1;3.90566;4.01;26888;4170261;
mgreendp;nsds2_n50000wmin50000-1-s720843886c1834312.ukp;1;4.33359;4.44;33580;5570079;
mgreendp;nsds2_n50000wmin50000-2-s463795034c1101005.ukp;1;2.5924;2.69;21924;3259733;
mgreendp;nsds2_n50000wmin50000-3-s603562343c1370625.ukp;1;3.50838;3.61;26244;4111810;
mgreendp;nsds2_n50000wmin50000-4-s135458708c1790901.ukp;1;4.20826;4.32;32808;5426893;
mgreendp;nsds2_n50000wmin50000-5-s999292130c1082699.ukp;1;2.53896;2.65;21700;3208928;
mgreendp;nsds2_n50000wmin50000-6-s351997719c1737764.ukp;1;4.04161;4.14;31852;5257172;
