algorithm;filename;run_number;total_iter;hex_sum_knapsack_time;hex_sum_sort_time;hex_sum_master_prob_time;hex_rolls;
cplex_cutstock;N3W4B1R7.csp.txt;1;56;0x1.7bfe7713ddad5p-2;0x0p+0;0x1.186207c3291b4p-8;0x1.6374bc6a7ef9ep+4;
ukp5_fp_cutstock;N3W4B2R9.csp.txt;1;115;0x1.14752466b40bbp-9;0x1.36300a2b497c4p-11;0x1.5fe361dc0a79fp-7;0x1.5347ae147ae13p+4;
ukp5_fp_ns_cutstock;N3W4B2R9.csp.txt;1;111;0x1.4f4555a830bedp-8;0x0p+0;0x1.8409f4645a367p-7;0x1.5347ae147ae14p+4;
ukp5_int_cutstock;N3W4B2R9.csp.txt;1;114;0x1.37ff75c1782fdp-9;0x1.3401d404685e3p-11;0x1.63645140ede46p-7;0x1.5347ae147ae13p+4;
ukp5_int_ns_cutstock;N3W4B2R9.csp.txt;1;114;0x1.34c8967ea9759p-8;0x0p+0;0x1.6a49a427abda4p-7;0x1.5347ae147ae13p+4;
mtu1_cutstock;N3W4B2R9.csp.txt;1;114;0x1.93d8d430de082p-10;0x1.12bf97a7736e4p-11;0x1.54723b396f95fp-7;0x1.5347ae147ae13p+4;
cplex_cutstock;N3W4B2R9.csp.txt;1;107;0x1.17e53988c0611p+0;0x0p+0;0x1.581cb0a99a5c5p-7;0x1.5347ae147ae15p+4;
ukp5_fp_cutstock;N3W4B3R6.csp.txt;1;156;0x1.09306f2266762p-8;0x1.61d5434f1b576p-10;0x1.47788d630815cp-6;0x1.67b22d0e56042p+4;
ukp5_fp_ns_cutstock;N3W4B3R6.csp.txt;1;162;0x1.e8669774e2661p-8;0x0p+0;0x1.4ebc68480a52p-6;0x1.67b22d0e5603ep+4;
ukp5_int_cutstock;N3W4B3R6.csp.txt;1;156;0x1.fe777af1f4e09p-9;0x1.1bb4a29ab0563p-10;0x1.4aee5f5d776e6p-6;0x1.67b22d0e56041p+4;
ukp5_int_ns_cutstock;N3W4B3R6.csp.txt;1;158;0x1.b8644a825a38p-8;0x0p+0;0x1.3802d7310ffe9p-6;0x1.67b22d0e5603ep+4;
mtu1_cutstock;N3W4B3R6.csp.txt;1;156;0x1.4004495d388c8p-8;0x1.1129eb584a913p-10;0x1.3be7b25653f4bp-6;0x1.67b22d0e56041p+4;
cplex_cutstock;N3W4B3R6.csp.txt;1;153;0x1.485ef833020aep+1;0x0p+0;0x1.53f61e214a9fcp-6;0x1.67b22d0e5604p+4;
ukp5_fp_cutstock;N4C1W1_H.csp.txt;1;178;0x1.5b57fba5b973fp-9;0x1.1ac49636518f8p-10;0x1.92ec31d31d042p-6;0x1.f6p+7;
ukp5_fp_ns_cutstock;N4C1W1_H.csp.txt;1;202;0x1.54f6c12bc89fcp-9;0x0p+0;0x1.fc464c9584e1cp-6;0x1.f6p+7;
ukp5_int_cutstock;N4C1W1_H.csp.txt;1;190;0x1.489e65976faf1p-9;0x1.b42391324a88ap-11;0x1.949a96c4a8103p-6;0x1.f600000000001p+7;
ukp5_int_ns_cutstock;N4C1W1_H.csp.txt;1;189;0x1.18bd43cb64759p-9;0x0p+0;0x1.9d0fa7b5329edp-6;0x1.f6p+7;
mtu1_cutstock;N4C1W1_H.csp.txt;1;195;0x1.223e8814d0b65p-9;0x1.d69e87bffd5bdp-11;0x1.cb1164091c91ep-6;0x1.f6p+7;
cplex_cutstock;N4C1W1_H.csp.txt;1;187;0x1.1c1714841b833p+0;0x0p+0;0x1.9e24697d02703p-6;0x1.f6p+7;
ukp5_fp_cutstock;N4C1W1_O.csp.txt;1;190;0x1.37a5f86672698p-9;0x1.df9d090fc920ep-11;0x1.89431949160d7p-6;0x1.0195555555556p+8;
ukp5_fp_ns_cutstock;N4C1W1_O.csp.txt;1;197;0x1.1ed1f4a14988bp-9;0x0p+0;0x1.8ed3d634074c3p-6;0x1.0195555555558p+8;
ukp5_int_cutstock;N4C1W1_O.csp.txt;1;162;0x1.1621073f4213p-9;0x1.8028af4bb285fp-11;0x1.3eae2eaf9e716p-6;0x1.01cp+8;
ukp5_int_ns_cutstock;N4C1W1_O.csp.txt;1;173;0x1.f647cdfd81ff1p-10;0x0p+0;0x1.56ba0fca9223fp-6;0x1.0195555555556p+8;
mtu1_cutstock;N4C1W1_O.csp.txt;1;177;0x1.fc47ed32259fdp-10;0x1.a0971ffddd774p-11;0x1.64dc7ab722b8fp-6;0x1.0195555555556p+8;
cplex_cutstock;N4C1W1_O.csp.txt;1;167;0x1.e2165556f4835p-1;0x0p+0;0x1.73bce737c34c1p-6;0x1.0195555555555p+8;
ukp5_fp_cutstock;N4C1W2_L.csp.txt;1;190;0x1.7961623d0362fp-10;0x1.5aa81735d19dfp-11;0x1.9cd9323e74374p-7;0x1.3cp+8;
ukp5_fp_ns_cutstock;N4C1W2_L.csp.txt;1;190;0x1.7e8ac1dcd11e6p-10;0x0p+0;0x1.c32eb39ca511dp-7;0x1.3cp+8;
ukp5_int_cutstock;N4C1W2_L.csp.txt;1;186;0x1.7d07341e371a3p-10;0x1.3dcbf10d517fep-11;0x1.a67e190a93009p-7;0x1.3cp+8;
ukp5_int_ns_cutstock;N4C1W2_L.csp.txt;1;186;0x1.8cfebcc528fabp-10;0x0p+0;0x1.d96d4ee2e715cp-7;0x1.3cp+8;
mtu1_cutstock;N4C1W2_L.csp.txt;1;187;0x1.ead144abab951p-10;0x1.4b85c300a3c77p-11;0x1.bd2fdcf8a5291p-7;0x1.3cp+8;
cplex_cutstock;N4C1W2_L.csp.txt;1;104;0x1.43b2f887b309ap-2;0x0p+0;0x1.253a9feca288dp-7;0x1.3cp+8;
ukp5_fp_cutstock;N4C1W2_T.csp.txt;1;121;0x1.09040aa6a215dp-10;0x1.024565cbf2ee6p-11;0x1.2313b1c9cd4f2p-7;0x1.428p+8;
ukp5_fp_ns_cutstock;N4C1W2_T.csp.txt;1;121;0x1.b937999f4de38p-11;0x0p+0;0x1.0543674418191p-7;0x1.428p+8;
ukp5_int_cutstock;N4C1W2_T.csp.txt;1;130;0x1.17e173220b98ap-10;0x1.e71e3a5b4e37ep-12;0x1.3cc9d520ae4b4p-7;0x1.428p+8;
ukp5_int_ns_cutstock;N4C1W2_T.csp.txt;1;130;0x1.fb08384c916cfp-11;0x0p+0;0x1.39f5d41be552ap-7;0x1.428p+8;
mtu1_cutstock;N4C1W2_T.csp.txt;1;118;0x1.3828182aa1c7cp-10;0x1.d64aa4e9d9cdep-12;0x1.2a430e615b7e9p-7;0x1.428p+8;
cplex_cutstock;N4C1W2_T.csp.txt;1;123;0x1.a0631918c48bcp-2;0x0p+0;0x1.4abfa5e1954a8p-7;0x1.428p+8;
ukp5_fp_cutstock;N4C1W4_B.csp.txt;1;153;0x1.ff72debc2fe8ep-11;0x1.bacf7cddffad7p-12;0x1.20c0b5116f3ep-7;0x1.5dp+8;
ukp5_fp_ns_cutstock;N4C1W4_B.csp.txt;1;153;0x1.e6f5d4134e4cap-11;0x0p+0;0x1.1c0a23e7b324cp-7;0x1.5dp+8;
ukp5_int_cutstock;N4C1W4_B.csp.txt;1;153;0x1.0f08fece9f015p-10;0x1.9f266dca55458p-12;0x1.39c9315935c8ap-7;0x1.5dp+8;
ukp5_int_ns_cutstock;N4C1W4_B.csp.txt;1;153;0x1.27bcee998c69ep-10;0x0p+0;0x1.5612b57e15736p-7;0x1.5dp+8;
mtu1_cutstock;N4C1W4_B.csp.txt;1;153;0x1.49a0b2e8751fp-10;0x1.8ac630eb1e35bp-12;0x1.2920c069e7fb3p-7;0x1.5dp+8;
cplex_cutstock;N4C1W4_B.csp.txt;1;140;0x1.b0dfcb3d66cf2p-3;0x0p+0;0x1.332fc2bb50f94p-7;0x1.5dp+8;
ukp5_fp_cutstock;N4C1W4_D.csp.txt;1;157;0x1.3514700abb2b2p-10;0x1.fe9a1bc1f4cedp-12;0x1.51d78e1be208ap-7;0x1.67p+8;
ukp5_fp_ns_cutstock;N4C1W4_D.csp.txt;1;157;0x1.20dd9b2636a06p-10;0x0p+0;0x1.4e9a6ef8fe7b8p-7;0x1.67p+8;
ukp5_int_cutstock;N4C1W4_D.csp.txt;1;157;0x1.2d5fe825a157fp-10;0x1.c2e3c86f7891bp-12;0x1.54f1fd667b3cap-7;0x1.67p+8;
ukp5_int_ns_cutstock;N4C1W4_D.csp.txt;1;157;0x1.d5ea68fb27645p-11;0x0p+0;0x1.13cd901ecf2bep-7;0x1.67p+8;
mtu1_cutstock;N4C1W4_D.csp.txt;1;157;0x1.52c7895234e74p-10;0x1.82594fec40494p-12;0x1.2ab9a7810ddc9p-7;0x1.67p+8;
cplex_cutstock;N4C1W4_D.csp.txt;1;142;0x1.ba0d5690ec882p-3;0x0p+0;0x1.345664ccc47a5p-7;0x1.67p+8;
ukp5_fp_cutstock;N4C2W1_B.csp.txt;1;175;0x1.56f23b57802aap-9;0x1.cb2a01d38c261p-11;0x1.94f7442ae369bp-6;0x1.aa00000000002p+7;
ukp5_fp_ns_cutstock;N4C2W1_B.csp.txt;1;174;0x1.0e8ef5370a697p-9;0x0p+0;0x1.84f435f25547ap-6;0x1.aap+7;
ukp5_int_cutstock;N4C2W1_B.csp.txt;1;157;0x1.3eb6a7a4fdae7p-9;0x1.74a87c1329863p-11;0x1.72067f6d6adecp-6;0x1.a9fffffffffffp+7;
ukp5_int_ns_cutstock;N4C2W1_B.csp.txt;1;177;0x1.0d1fa333764efp-9;0x0p+0;0x1.9e160e11ef1e9p-6;0x1.aa00000000002p+7;
mtu1_cutstock;N4C2W1_B.csp.txt;1;176;0x1.109831424adbep-9;0x1.6fe89b3479594p-11;0x1.7ec403831fe2fp-6;0x1.aa00000000001p+7;
cplex_cutstock;N4C2W1_B.csp.txt;1;158;0x1.d68243e78b69ep-1;0x0p+0;0x1.73d876c67d49ep-6;0x1.aa00000000001p+7;
ukp5_fp_cutstock;N4C2W1_H.csp.txt;1;174;0x1.382d54324283bp-9;0x1.aefbcde39a913p-11;0x1.aac21c2aea1fap-6;0x1.adfffffffffffp+7;
ukp5_fp_ns_cutstock;N4C2W1_H.csp.txt;1;160;0x1.00f1f604b21eep-9;0x0p+0;0x1.73acace92412fp-6;0x1.ae00000000001p+7;
ukp5_int_cutstock;N4C2W1_H.csp.txt;1;160;0x1.20608c768a398p-9;0x1.709b4004495d2p-11;0x1.69ce9d28e7a23p-6;0x1.aep+7;
ukp5_int_ns_cutstock;N4C2W1_H.csp.txt;1;147;0x1.d6cfc9c620faep-10;0x0p+0;0x1.4e257f0cf2ceep-6;0x1.ae00000000002p+7;
mtu1_cutstock;N4C2W1_H.csp.txt;1;153;0x1.fd3fd3a1f57fep-10;0x1.75a402397c5ebp-11;0x1.9562880a7b031p-6;0x1.ae00000000004p+7;
cplex_cutstock;N4C2W1_H.csp.txt;1;156;0x1.c295d26d53484p-1;0x0p+0;0x1.72516ee61a598p-6;0x1.aep+7;
ukp5_fp_cutstock;N4C2W2_E.csp.txt;1;238;0x1.1a3c8e9e0a63ep-9;0x1.f834c94f2da95p-11;0x1.4704e2cefde5dp-6;0x1.01p+8;
ukp5_fp_ns_cutstock;N4C2W2_E.csp.txt;1;230;0x1.fb92434a3dcd5p-10;0x0p+0;0x1.3ceae123b5abbp-6;0x1.01p+8;
ukp5_int_cutstock;N4C2W2_E.csp.txt;1;229;0x1.0ad4f031d6bccp-9;0x1.aade31f16122dp-11;0x1.3efcc450155acp-6;0x1.01p+8;
ukp5_int_ns_cutstock;N4C2W2_E.csp.txt;1;212;0x1.d05e51c4eeb24p-10;0x0p+0;0x1.272bb895883cep-6;0x1.01p+8;
mtu1_cutstock;N4C2W2_E.csp.txt;1;230;0x1.3c0db3830af2fp-9;0x1.8f84531c98ce2p-11;0x1.4725463e307p-6;0x1.01p+8;
cplex_cutstock;N4C2W2_E.csp.txt;1;157;0x1.1c7aef81cff0ep-1;0x0p+0;0x1.e9fe2081d5ad7p-7;0x1.01p+8;
ukp5_fp_cutstock;N4C2W2_K.csp.txt;1;208;0x1.d2502209f3a73p-10;0x1.954bce81fb0f1p-11;0x1.1598ec532d821p-6;0x1.028p+8;
ukp5_fp_ns_cutstock;N4C2W2_K.csp.txt;1;195;0x1.d2502209f3a73p-10;0x0p+0;0x1.2f8e0f44380aep-6;0x1.028p+8;
ukp5_int_cutstock;N4C2W2_K.csp.txt;1;225;0x1.f167b6c87e89bp-10;0x1.9cca9553d3806p-11;0x1.3b505fe133836p-6;0x1.028p+8;
ukp5_int_ns_cutstock;N4C2W2_K.csp.txt;1;223;0x1.dd099faac47ep-10;0x0p+0;0x1.41fa742d81f6ep-6;0x1.028p+8;
mtu1_cutstock;N4C2W2_K.csp.txt;1;221;0x1.369466a9d82bp-9;0x1.96393ce289778p-11;0x1.449dd54eb7af1p-6;0x1.028p+8;
cplex_cutstock;N4C2W2_K.csp.txt;1;163;0x1.5c17c09996472p-1;0x0p+0;0x1.f448faf938994p-7;0x1.028p+8;
ukp5_fp_cutstock;N4C2W4_L.csp.txt;1;252;0x1.f9043848f1b6bp-10;0x1.a0a4473efb349p-11;0x1.0fe39c60e308ap-6;0x1.28aaaaaaaaaabp+8;
ukp5_fp_ns_cutstock;N4C2W4_L.csp.txt;1;252;0x1.b4bbe77fdf111p-10;0x0p+0;0x1.f460a72c20bcfp-7;0x1.28aaaaaaaaaabp+8;
ukp5_int_cutstock;N4C2W4_L.csp.txt;1;252;0x1.dd5a9fc4e80d2p-10;0x1.692f438f76d65p-11;0x1.01adf4335ce8ap-6;0x1.28aaaaaaaaaabp+8;
ukp5_int_ns_cutstock;N4C2W4_L.csp.txt;1;252;0x1.b8f213471e66ap-10;0x0p+0;0x1.fd3cfdc87e703p-7;0x1.28aaaaaaaaaabp+8;
mtu1_cutstock;N4C2W4_L.csp.txt;1;252;0x1.312c2e177badfp-9;0x1.50cb74881232cp-11;0x1.fb129f2dc6fc9p-7;0x1.28aaaaaaaaaabp+8;
cplex_cutstock;N4C2W4_L.csp.txt;1;208;0x1.063cc51381225p-1;0x0p+0;0x1.eeeb81540eb1p-7;0x1.28aaaaaaaaaaap+8;
ukp5_fp_cutstock;N4C2W4_T.csp.txt;1;263;0x1.01605ae734e09p-9;0x1.9fa5ef8ab4464p-11;0x1.1d7f9f3eec711p-6;0x1.1fp+8;
ukp5_fp_ns_cutstock;N4C2W4_T.csp.txt;1;263;0x1.d84f731608664p-10;0x0p+0;0x1.151c841194744p-6;0x1.1fp+8;
ukp5_int_cutstock;N4C2W4_T.csp.txt;1;263;0x1.bf9d97de8c1a9p-10;0x1.4b7653a1f1345p-11;0x1.f3f972ae59803p-7;0x1.1fp+8;
ukp5_int_ns_cutstock;N4C2W4_T.csp.txt;1;263;0x1.b73b514b07767p-10;0x0p+0;0x1.00685ab25323fp-6;0x1.1fp+8;
mtu1_cutstock;N4C2W4_T.csp.txt;1;263;0x1.40f6841a1a4c8p-9;0x1.5796614d444dfp-11;0x1.1d5614e8221b8p-6;0x1.1fp+8;
cplex_cutstock;N4C2W4_T.csp.txt;1;171;0x1.b6ee90160d32cp-2;0x0p+0;0x1.989c2e1e76627p-7;0x1.1fp+8;
ukp5_fp_cutstock;N4C3W1_B.csp.txt;1;167;0x1.591f9227c67efp-9;0x1.0c6eabe2cff6ep-10;0x1.a02a565997ba9p-6;0x1.4866666666665p+7;
ukp5_fp_ns_cutstock;N4C3W1_B.csp.txt;1;171;0x1.4caa975c9749cp-9;0x0p+0;0x1.c20841dcb30dap-6;0x1.4866666666665p+7;
ukp5_int_cutstock;N4C3W1_B.csp.txt;1;170;0x1.69db54beb7fb1p-9;0x1.bbfbbb9a16e48p-11;0x1.a3fc71de9d374p-6;0x1.4866666666666p+7;
ukp5_int_ns_cutstock;N4C3W1_B.csp.txt;1;160;0x1.2fe404880b37ep-9;0x0p+0;0x1.8966d7b69beefp-6;0x1.4866666666667p+7;
mtu1_cutstock;N4C3W1_B.csp.txt;1;170;0x1.15e0b457ad5d7p-9;0x1.acb6e8f100efap-11;0x1.b9809e64c947p-6;0x1.4866666666666p+7;
cplex_cutstock;N4C3W1_B.csp.txt;1;170;0x1.0d9fcf601c6cbp+0;0x0p+0;0x1.ca09ba7a2012cp-6;0x1.4866666666668p+7;
ukp5_fp_cutstock;N4C3W1_E.csp.txt;1;157;0x1.39d4b7fdb2c8fp-9;0x1.f0707c2525badp-11;0x1.842894dad432bp-6;0x1.49bf258bf258bp+7;
ukp5_fp_ns_cutstock;N4C3W1_E.csp.txt;1;159;0x1.34e0ffac1492ep-9;0x0p+0;0x1.9c9b7a220da48p-6;0x1.49bf258bf2589p+7;
ukp5_int_cutstock;N4C3W1_E.csp.txt;1;149;0x1.3e6402a2b6679p-9;0x1.85b967eb20cadp-11;0x1.7fc4c38b51fa7p-6;0x1.49bf258bf258cp+7;
ukp5_int_ns_cutstock;N4C3W1_E.csp.txt;1;149;0x1.0c4c8bec2955ep-9;0x0p+0;0x1.727037170fde3p-6;0x1.49bf258bf258cp+7;
mtu1_cutstock;N4C3W1_E.csp.txt;1;149;0x1.c575845553887p-10;0x1.75c1ce1623021p-11;0x1.8dc5e653b1832p-6;0x1.49bf258bf258cp+7;
cplex_cutstock;N4C3W1_E.csp.txt;1;154;0x1.e2075465bb792p-1;0x0p+0;0x1.a247202da5885p-6;0x1.49bf258bf258bp+7;
ukp5_fp_cutstock;N4C3W2_P.csp.txt;1;207;0x1.41aea9a9baac8p-9;0x1.07636e05e4682p-10;0x1.badbf73fc59b7p-6;0x1.9247ae147ae16p+7;
ukp5_fp_ns_cutstock;N4C3W2_P.csp.txt;1;205;0x1.210e6d810cdafp-9;0x0p+0;0x1.c59465387a2b3p-6;0x1.9247ae147ae14p+7;
ukp5_int_cutstock;N4C3W2_P.csp.txt;1;210;0x1.2481b6f13ab7cp-9;0x1.98867422e78bbp-11;0x1.88860839acc16p-6;0x1.9247ae147ae16p+7;
ukp5_int_ns_cutstock;N4C3W2_P.csp.txt;1;210;0x1.1b2ca3996f1e8p-9;0x0p+0;0x1.90183fd69e766p-6;0x1.9247ae147ae16p+7;
mtu1_cutstock;N4C3W2_P.csp.txt;1;220;0x1.1a56873a0a56cp-9;0x1.a995c3a9c10cdp-11;0x1.cd5c44239b65bp-6;0x1.9247ae147ae14p+7;
cplex_cutstock;N4C3W2_P.csp.txt;1;174;0x1.0996d69bad9afp+0;0x0p+0;0x1.5a87f4334bba6p-6;0x1.9247ae147ae12p+7;
ukp5_fp_cutstock;N4C3W2_R.csp.txt;1;211;0x1.178cfe4482d5bp-9;0x1.d4f2602f3fb39p-11;0x1.8c499190d8f7ep-6;0x1.839d0369d036ap+7;
ukp5_fp_ns_cutstock;N4C3W2_R.csp.txt;1;209;0x1.2063918ea208ap-9;0x0p+0;0x1.8a02636dc9c32p-6;0x1.839d0369d0368p+7;
ukp5_int_cutstock;N4C3W2_R.csp.txt;1;212;0x1.3cf0bb0263cc6p-9;0x1.b76fcbf3669d1p-11;0x1.947677b41f347p-6;0x1.839d0369d036cp+7;
ukp5_int_ns_cutstock;N4C3W2_R.csp.txt;1;212;0x1.267b9d62da734p-9;0x0p+0;0x1.95d66b870ca42p-6;0x1.839d0369d036cp+7;
mtu1_cutstock;N4C3W2_R.csp.txt;1;212;0x1.26ef8b9c33854p-9;0x1.b0187ae4e764bp-11;0x1.98690b0f055f5p-6;0x1.839d0369d036cp+7;
cplex_cutstock;N4C3W2_R.csp.txt;1;174;0x1.0bdaf9a0c0544p+0;0x0p+0;0x1.5d9478d0ffbfbp-6;0x1.839d0369d036ap+7;
ukp5_fp_cutstock;N4C3W4_H.csp.txt;1;284;0x1.48d54ab97b7b1p-9;0x1.0fbc2d0ece467p-10;0x1.75823fad367bdp-6;0x1.b4baebaebaebbp+7;
ukp5_fp_ns_cutstock;N4C3W4_H.csp.txt;1;292;0x1.345bd238c7717p-9;0x0p+0;0x1.7fdde567bd176p-6;0x1.b4baebaebaebbp+7;
ukp5_int_cutstock;N4C3W4_H.csp.txt;1;287;0x1.4410253c249e4p-9;0x1.ef5c43cdb529fp-11;0x1.78209850ef306p-6;0x1.b4baebaebaebcp+7;
ukp5_int_ns_cutstock;N4C3W4_H.csp.txt;1;285;0x1.28f7451b68104p-9;0x0p+0;0x1.738a3b57c4e2fp-6;0x1.b4baebaebaebbp+7;
mtu1_cutstock;N4C3W4_H.csp.txt;1;280;0x1.aa83546667459p-9;0x1.bfc8f21097ecbp-11;0x1.5948c7ab360a9p-6;0x1.b4baebaebaebcp+7;
cplex_cutstock;N4C3W4_H.csp.txt;1;152;0x1.d4e559761301ap+0;0x0p+0;0x1.dea3dc3517057p-7;0x1.b4baebaebaebbp+7;
ukp5_fp_cutstock;N4C3W4_N.csp.txt;1;291;0x1.1ca8823fb5cd9p-9;0x1.e1aca53174b92p-11;0x1.4b3a0ce38aa0fp-6;0x1.c16afc2dd9ca8p+7;
ukp5_fp_ns_cutstock;N4C3W4_N.csp.txt;1;302;0x1.36435df8aea81p-9;0x0p+0;0x1.8330f21053349p-6;0x1.c16afc2dd9ca9p+7;
ukp5_int_cutstock;N4C3W4_N.csp.txt;1;287;0x1.2215201a1e30bp-9;0x1.c733fe00c3c16p-11;0x1.536b07c704f31p-6;0x1.c16afc2dd9caap+7;
ukp5_int_ns_cutstock;N4C3W4_N.csp.txt;1;287;0x1.10a481c3d3c39p-9;0x0p+0;0x1.4daf4beea723ap-6;0x1.c16afc2dd9ca9p+7;
mtu1_cutstock;N4C3W4_N.csp.txt;1;297;0x1.c83c0832c33a7p-9;0x1.ba6e72c6be625p-11;0x1.676d6ee5b344dp-6;0x1.c16afc2dd9ca9p+7;
cplex_cutstock;N4C3W4_N.csp.txt;1;179;0x1.4b67b94871c4fp+0;0x0p+0;0x1.0f21e59cc1303p-6;0x1.c16afc2dd9ca9p+7;
ukp5_fp_cutstock;N4W1B1R4.csp.txt;1;453;0x1.80ff14aec9e8ep-8;0x1.0e30a2e8ab585p-9;0x1.be32ac35e4a4ap-5;0x1.4d55555555555p+7;
ukp5_fp_ns_cutstock;N4W1B1R4.csp.txt;1;493;0x1.698a0fec64cb4p-8;0x0p+0;0x1.a486bd48f63ddp-5;0x1.4d55555555557p+7;
ukp5_int_cutstock;N4W1B1R4.csp.txt;1;571;0x1.8375e773fe3b3p-8;0x1.0d8e66933a8d8p-9;0x1.c2f43dcc60b8fp-5;0x1.4d55555555556p+7;
ukp5_int_ns_cutstock;N4W1B1R4.csp.txt;1;571;0x1.817eb8cb40b92p-8;0x0p+0;0x1.bef2e5cc5e4d8p-5;0x1.4d55555555556p+7;
mtu1_cutstock;N4W1B1R4.csp.txt;1;570;0x1.a0ddaf037464cp-4;0x1.0a8f1c8a71ab3p-9;0x1.c9b6e639380d8p-5;0x1.4d55555555556p+7;
cplex_cutstock;N4W1B1R4.csp.txt;1;515;0x1.1dd56d023f7dfp+1;0x0p+0;0x1.d8200c315e139p-5;0x1.4d55555555555p+7;
ukp5_fp_cutstock;N4W1B2R9.csp.txt;1;1205;0x1.72692c470e651p-5;0x1.012a35f84e49cp-6;0x1.203cd969013aap-1;0x1.50a7c2fee91fbp+7;
ukp5_fp_ns_cutstock;N4W1B2R9.csp.txt;1;1176;0x1.9b1b7aebeab0cp-5;0x0p+0;0x1.1ff04b5fad6d3p-1;0x1.50a7c2fee91fbp+7;
ukp5_int_cutstock;N4W1B2R9.csp.txt;1;1218;0x1.7fa78ac8f14b3p-5;0x1.c201c07d10d53p-7;0x1.26005949d0e22p-1;0x1.50a7c2fee91fbp+7;
ukp5_int_ns_cutstock;N4W1B2R9.csp.txt;1;1218;0x1.9f25dc4c606f3p-5;0x0p+0;0x1.28e725ad52785p-1;0x1.50a7c2fee91fbp+7;
mtu1_cutstock;N4W1B2R9.csp.txt;1;1234;0x1.9972e26d14782p-1;0x1.b66d8b84ea1bdp-7;0x1.425f8dc8efb73p-1;0x1.50a7c2fee91f9p+7;
cplex_cutstock;N4W1B2R9.csp.txt;1;1076;0x1.33ba319dcb9c2p+7;0x0p+0;0x1.10bac6b24de7fp-1;0x1.50a7c2fee91fep+7;
ukp5_fp_cutstock;N4W1B3R0.csp.txt;1;1019;0x1.4119c237b7403p-4;0x1.4a671c43d8723p-6;0x1.2644a9d322a73p+0;0x1.4a570a3d70a42p+7;
ukp5_fp_ns_cutstock;N4W1B3R0.csp.txt;1;1002;0x1.437af6a777e48p-4;0x0p+0;0x1.2c49e48775f7cp+0;0x1.4a570a3d70a42p+7;
ukp5_int_cutstock;N4W1B3R0.csp.txt;1;1053;0x1.523582766ffc8p-4;0x1.250800ef2d0dfp-6;0x1.1d87937f1ab4ap+0;0x1.4a570a3d70a41p+7;
ukp5_int_ns_cutstock;N4W1B3R0.csp.txt;1;1053;0x1.3f6c85e531c8ap-4;0x0p+0;0x1.1f5dcb442df9ap+0;0x1.4a570a3d70a41p+7;
mtu1_cutstock;N4W1B3R0.csp.txt;1;1042;0x1.3996ac20d22a5p-4;0x1.195303994dd53p-6;0x1.2add45ab5ae23p+0;0x1.4a570a3d70a3dp+7;
cplex_cutstock;N4W1B3R0.csp.txt;1;916;0x1.7a3fc59da5e51p+5;0x0p+0;0x1.1cc425a7620ccp+0;0x1.4a570a3d70a3bp+7;
ukp5_fp_cutstock;N4W2B1R0.csp.txt;1;192;0x1.0816465fd8244p-8;0x1.849a952856f26p-11;0x1.86509192e4f43p-6;0x1.938bc31d0f38cp+6;
ukp5_fp_ns_cutstock;N4W2B1R0.csp.txt;1;204;0x1.25311a87c9402p-8;0x0p+0;0x1.7c100aa8ea334p-6;0x1.938bc31d0f385p+6;
ukp5_int_cutstock;N4W2B1R0.csp.txt;1;201;0x1.02bebb000a80ap-8;0x1.689dc59aa0ccfp-11;0x1.8440dbac277f9p-6;0x1.938bc31d0f38fp+6;
ukp5_int_ns_cutstock;N4W2B1R0.csp.txt;1;201;0x1.416814bc4fa72p-8;0x0p+0;0x1.9ec69f612ec41p-6;0x1.938bc31d0f38fp+6;
mtu1_cutstock;N4W2B1R0.csp.txt;1;201;0x1.942e4e1c17b8cp-1;0x1.66a2d4df4882ep-11;0x1.8bfbd80e5a9cdp-6;0x1.938bc31d0f38fp+6;
cplex_cutstock;N4W2B1R0.csp.txt;1;167;0x1.3e14520cf0b1ep+6;0x0p+0;0x1.6353791b41469p-6;0x1.938bc31d0f38cp+6;
ukp5_fp_cutstock;N4W2B2R4.csp.txt;1;374;0x1.71ee35637556bp-7;0x1.f79784492dfap-9;0x1.6240dbbd558b5p-4;0x1.8ce872b020c51p+6;
ukp5_fp_ns_cutstock;N4W2B2R4.csp.txt;1;378;0x1.3c8151348c35p-6;0x0p+0;0x1.76f65d83ad8ddp-4;0x1.8ce872b020c4dp+6;
ukp5_int_cutstock;N4W2B2R4.csp.txt;1;382;0x1.9cdf51e832b76p-7;0x1.cce4389308493p-9;0x1.6f61e36c42ebap-4;0x1.8ce872b020c4cp+6;
ukp5_int_ns_cutstock;N4W2B2R4.csp.txt;1;382;0x1.3504a9b2ec50bp-6;0x0p+0;0x1.6ff8d3e6c7747p-4;0x1.8ce872b020c4cp+6;
mtu1_cutstock;N4W2B2R4.csp.txt;1;368;0x1.7fbf61eef7333p-6;0x1.b673e74fd247ep-9;0x1.5472155ffd5a7p-4;0x1.8ce872b020c49p+6;
cplex_cutstock;N4W2B2R4.csp.txt;1;341;0x1.008f1e496398bp+4;0x0p+0;0x1.5218f82fb83aep-4;0x1.8ce872b020c4ap+6;
ukp5_fp_cutstock;N4W2B3R1.csp.txt;1;462;0x1.9e4e0c85fde4p-6;0x1.049ede858f7f4p-7;0x1.9d42012c4feap-3;0x1.937ced916872bp+6;
ukp5_fp_ns_cutstock;N4W2B3R1.csp.txt;1;469;0x1.27fa7b3964d93p-5;0x0p+0;0x1.a91672188771ap-3;0x1.937ced916873p+6;
