algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;nsds2_n50000wmin50000-15-s161344243c1096797.ukp;1;2.57605;2.68;21752;3240873;
mgreendp;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;1;5.22624;5.32;35256;5945352;
mgreendp;nsds2_n50000wmin50000-17-s414892754c1268196.ukp;1;3.22096;3.32;24656;3788329;
mgreendp;nsds2_n50000wmin50000-18-s364656855c1491886.ukp;1;4.31556;4.42;27928;4477572;
mgreendp;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;1;3.78693;3.89;26276;4170261;
mgreendp;nsds2_n50000wmin50000-1-s720843886c1834312.ukp;1;4.09986;4.20;33212;5570079;
mgreendp;nsds2_n50000wmin50000-2-s463795034c1101005.ukp;1;2.73269;2.83;21852;3259733;
mgreendp;nsds2_n50000wmin50000-3-s603562343c1370625.ukp;1;3.49734;3.60;26144;4111810;
mgreendp;nsds2_n50000wmin50000-4-s135458708c1790901.ukp;1;4.0994;4.21;32460;5426893;
mgreendp;nsds2_n50000wmin50000-5-s999292130c1082699.ukp;1;2.42201;2.53;21576;3208928;
mgreendp;nsds2_n50000wmin50000-6-s351997719c1737764.ukp;1;3.79748;3.90;31820;5257172;
mgreendp;nsds2_n50000wmin50000-7-s451986827c1235104.ukp;1;3.13188;3.23;23792;3679672;
